churn,User_Id,State,Account_Length,Area_Code,Phone,Intl_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_Calls,Eve_Mins,Eve_Calls,Night_Mins,Night_Calls,Intl_Mins,Intl_Calls,CustServ_Calls,__index_level_0__,event date,Agitation_Level
0,9bfc44d6-a60d-42f2-9856-afbbe47bad0e,FL,120,415,348-3444,0,1,31,153.5,83,219.1,96,237.4,76,11.4,4,0,764,2020-01-01 00:00:00,97
0,5b618419-48b8-4f36-8233-13cbc76f85c1,CA,113,415,370-2892,0,0,0,187.6,97,208.2,118,158.9,101,8.7,6,2,765,2020-01-01 00:00:00,129
1,05b2d3c2-3f1c-4d2f-869e-71a05a697a94,PA,122,415,383-4061,1,0,0,230.9,132,243.2,99,182.4,57,11.0,2,0,766,2020-01-01 00:00:00,172
0,6e5a6cc4-9430-4a77-b285-bfe9ae9c8ce6,WV,148,415,391-7937,0,1,26,244.9,150,118.0,138,236.0,91,15.2,4,2,767,2020-01-01 00:00:00,18
0,687105a2-4328-44db-8f89-cffe4f78895a,NJ,74,415,389-4083,0,0,0,230.9,93,223.0,78,157.8,101,9.7,2,3,768,2020-01-01 00:00:00,134
0,0a54bbc9-a8be-430e-8957-7f2597df4061,MT,106,415,410-9633,0,0,0,187.1,104,250.2,117,144.9,81,11.0,3,1,769,2020-01-01 00:00:00,191
0,0bedacee-4693-4b49-a934-72acc8a04a59,MN,179,415,418-9502,0,0,0,170.7,54,191.1,108,214.6,107,13.3,4,1,770,2020-01-01 00:00:00,59
1,4589f76e-7d18-4efa-b50e-42574d473bca,WI,149,415,339-6637,1,1,28,126.9,97,166.9,102,145.2,77,8.8,3,5,771,2020-01-01 00:00:00,66
0,c585e945-3516-4738-8762-00ad96caae6c,ID,77,510,356-3403,0,0,0,189.5,112,207.0,95,214.1,91,9.2,7,0,772,2020-01-01 00:00:00,90
1,00241d76-a4fa-42ec-ae9a-72cc01f92b49,MA,127,408,371-9457,1,0,0,176.9,110,167.9,100,182.2,138,7.7,2,1,773,2020-01-01 00:00:00,182
0,e68077cc-8639-42ed-bc6c-f094e7b36136,OR,80,415,391-8087,0,0,0,161.1,99,198.8,81,228.4,116,10.6,4,1,774,2020-01-01 00:00:00,113
0,7307a3bb-c2cf-44c2-ab01-07018b3ae636,MT,106,510,392-6420,0,0,0,169.4,107,197.2,71,202.2,79,10.7,4,1,775,2020-01-01 00:00:00,30
0,c2b2d3b0-0569-44d6-838a-7557a609e907,AL,61,415,399-4094,0,1,20,254.4,133,161.7,96,251.4,91,10.5,4,0,776,2020-01-01 00:00:00,111
0,d47a5b7a-9d9c-4010-a4a7-610d06fb46d2,ND,135,510,378-4013,1,1,24,127.7,54,215.0,105,234.3,84,5.8,4,2,777,2020-01-01 00:00:00,122
0,15d13a3d-035a-44ab-bf61-fd46c0e54fe1,LA,115,415,386-6306,0,1,26,170.5,107,217.2,77,225.7,71,13.6,5,6,778,2020-01-01 00:00:00,177
0,fb0df5ee-01c3-4616-b7e0-3c6e10c89b68,ND,167,408,359-3618,1,0,0,219.1,100,242.9,90,168.9,101,10.1,4,2,779,2020-01-01 00:00:00,37
0,a2ecf600-e3bc-49e4-98b6-07d476ed855c,MS,107,510,340-8875,1,0,0,273.5,104,183.8,68,153.8,67,11.0,9,2,780,2020-01-01 00:00:00,46
0,c3e2e9d2-6cc4-4c82-8c66-2859b467b669,WV,112,415,330-2693,1,0,0,161.9,138,200.9,114,134.0,134,10.7,4,1,781,2020-01-01 00:00:00,167
0,14c76b97-b735-463a-9930-accf32973fe4,WI,35,510,403-7627,0,1,27,241.7,87,142.0,101,288.9,68,9.4,4,1,782,2020-01-01 00:00:00,175
0,0ca15ce9-1451-43cf-9178-ca295dc6fd92,KS,103,408,342-3678,1,0,0,62.8,124,170.4,66,280.2,78,9.4,4,3,783,2020-01-01 00:00:00,116
0,3fe84bc9-7c08-4d9c-8cc2-3246b1827170,MO,107,415,344-9943,0,1,22,281.1,83,143.7,130,239.4,128,11.2,9,1,784,2020-01-01 00:00:00,168
0,91ad1d51-ad41-464a-83f6-210334023e14,PA,69,415,390-5686,0,0,0,228.2,70,263.7,80,142.6,60,10.7,5,3,785,2020-01-01 00:00:00,58
0,1a62edc1-804b-47b4-88f4-d98acd5e8026,SD,85,408,358-5826,0,0,0,209.8,82,194.5,94,200.4,85,11.3,3,0,786,2020-01-01 00:00:00,88
1,560f7dc1-1bd8-49e8-b6e4-0c4b3f19382c,NJ,24,408,393-7826,0,0,0,265.6,86,208.8,102,182.5,105,11.1,6,2,787,2020-01-01 00:00:00,104
0,8acf4841-0fc3-4b20-8e60-8564acfcf9b2,AL,90,415,335-9786,0,0,0,214.9,97,117.8,117,133.7,78,11.8,2,2,788,2020-01-01 00:00:00,83
0,f9d14e25-f4ce-442a-9e9c-dc4e97509319,ME,137,510,368-9860,0,0,0,110.5,79,223.2,111,169.5,64,10.5,3,3,789,2020-01-01 00:00:00,158
0,2eb3f0c2-b1d1-4063-9ca2-d9470d2bb45f,AZ,92,415,416-9522,1,1,45,281.1,88,198.0,103,94.3,76,7.5,3,0,790,2020-01-01 00:00:00,190
0,81d9c111-3cf6-48c8-9435-751bc8eeac3a,VT,38,415,416-7307,0,0,0,137.8,86,286.3,76,167.0,77,14.1,3,2,791,2020-01-01 00:00:00,112
1,af781a28-73d3-4689-aa08-0cfc10dd84f1,NV,69,510,397-6789,1,1,33,271.5,98,253.4,102,165.4,85,8.2,2,1,792,2020-01-01 00:00:00,58
0,c6f66d84-afd6-4a1c-92a9-78a0158ec363,WI,45,408,335-9501,0,0,0,112.8,108,218.8,120,240.2,106,9.0,3,2,793,2020-01-01 00:00:00,154
0,0888ae4c-6db1-4bb9-b7e6-dc50bbc28447,HI,73,408,388-1250,0,0,0,187.3,118,239.7,90,167.5,108,15.1,2,1,794,2020-01-01 00:00:00,75
0,09d2610c-d39d-4bff-be8c-935727c02dfc,DE,92,415,386-1374,0,0,0,197.0,84,269.3,105,158.9,105,10.8,4,1,795,2020-01-01 00:00:00,190
0,dd8cc6af-ae3d-4828-9b88-0a9b4875d489,AZ,113,415,346-8112,0,1,32,180.4,89,129.4,124,166.9,124,8.4,2,1,796,2020-01-01 00:00:00,110
1,42217885-9e3d-4e6a-86e1-e88af7a010b0,VA,68,408,364-9040,1,0,0,148.5,126,219.4,125,198.5,121,14.5,7,1,797,2020-01-01 00:00:00,39
0,5c6c3ed5-9935-471d-b4fa-bbea167eb7c2,GA,135,415,366-3944,0,1,22,197.1,113,259.4,95,134.7,135,14.6,5,2,798,2020-01-01 00:00:00,198
0,645af56e-d9f6-4100-b529-50ce1b025c69,AZ,100,415,331-9861,0,1,26,153.7,115,137.8,146,213.5,104,15.9,5,1,799,2020-01-01 00:00:00,187
0,03e6ed1c-1f52-4485-9f75-7db3a2960f6c,MN,96,415,330-2881,0,1,27,261.3,96,220.9,101,179.4,97,11.3,2,1,800,2020-01-01 00:00:00,116
0,a5f45d4c-f586-4dcd-bc48-a6082d27fe88,ME,108,510,402-9558,0,0,0,246.2,102,202.4,134,180.1,95,9.4,5,1,801,2020-01-01 00:00:00,92
0,39ab2c74-8827-475c-89ce-db08cacc7420,FL,84,510,341-3180,0,0,0,191.0,88,318.8,119,247.3,79,6.5,4,0,802,2020-01-01 00:00:00,109
0,7786746c-1af3-4d5e-9dc4-dfa453b01d17,WA,134,408,371-8598,0,0,0,208.3,86,253.6,89,291.0,86,12.6,3,1,803,2020-01-01 00:00:00,198
0,5c40344d-acb6-4fa3-933b-01eecb81f5b5,MT,72,415,398-8385,0,0,0,253.0,73,219.3,78,210.8,89,9.8,4,0,804,2020-01-01 00:00:00,20
0,a86afcf2-2df6-4f86-9fba-7c2778489fb8,AL,83,408,333-4154,0,0,0,202.3,87,201.5,111,101.7,82,6.8,4,0,805,2020-01-01 00:00:00,101
0,3dd4711b-5526-4b4f-b764-c9d127d5a780,WV,137,408,330-3589,0,0,0,174.4,120,156.3,98,136.5,121,10.2,5,0,806,2020-01-01 00:00:00,23
0,f11c93d3-3663-4b89-89af-7ed895da37c5,GA,56,415,417-1477,0,1,30,127.1,89,172.1,116,194.6,111,12.1,3,1,807,2020-01-01 00:00:00,180
0,4028bce6-ba10-4c17-a4fe-143d5d57fbd1,OH,61,510,327-5525,1,1,16,143.5,76,242.6,58,147.7,95,11.3,3,0,808,2020-01-01 00:00:00,127
0,845f43aa-3b1f-44c5-9d2b-199269f9fb86,DE,171,510,363-8244,0,1,17,186.9,94,240.0,138,200.9,64,5.8,3,1,809,2020-01-01 00:00:00,117
0,f257b99c-3cbe-4619-b1f0-a84006ff43fb,NE,123,510,419-9104,0,0,0,194.0,118,242.0,114,146.3,108,12.1,4,1,810,2020-01-01 00:00:00,81
0,707f6af7-f085-4abc-863c-f185b505301e,FL,58,510,363-1560,0,0,0,234.8,89,106.8,131,178.5,122,9.9,6,0,811,2020-01-01 00:00:00,193
0,b663a9b9-ecee-474b-901b-6f68d1c47a45,AK,156,510,341-4075,0,0,0,123.7,96,103.0,80,189.4,82,13.1,4,1,812,2020-01-01 00:00:00,118
0,9645ce8c-6170-4076-b665-7bc27060ad14,WI,166,510,366-9074,0,0,0,173.9,103,276.4,83,190.8,113,15.3,5,0,813,2020-01-01 00:00:00,8
0,714a012c-776b-49b4-8e96-01abe4f402dc,WA,75,510,367-1424,0,1,41,130.9,115,203.4,110,171.7,68,12.4,4,1,814,2020-01-01 00:00:00,132
1,d9a00b54-5f6b-4df0-9d8c-9f3bce3a902c,KY,75,415,341-1191,0,0,0,314.6,102,169.8,86,285.1,100,5.7,3,2,815,2020-01-01 00:00:00,16
0,be8361f9-7e2b-4723-93f9-df16e5129d6e,OH,83,510,342-9480,0,0,0,227.9,78,207.5,115,211.7,100,12.1,5,1,816,2020-01-01 00:00:00,148
0,97f32349-705d-4a30-b0a3-5d1d4dd78139,UT,243,510,355-9360,0,0,0,95.5,92,163.7,63,264.2,118,6.6,6,2,817,2020-01-01 00:00:00,101
0,838f1232-bac0-4684-8e8a-9cfb0858eeb4,NM,153,408,343-1538,0,0,0,185.3,127,208.0,73,206.1,124,15.1,3,1,818,2020-01-01 00:00:00,102
0,9023df48-984f-4f69-a8ca-96baa8f69807,MN,150,415,335-2331,0,0,0,146.3,133,202.7,95,234.7,103,13.1,3,1,819,2020-01-01 00:00:00,148
0,b8957849-0103-4ce6-98fb-cb77918174e0,WV,92,510,335-7257,0,1,16,184.0,99,76.4,134,185.1,96,12.7,3,2,820,2020-01-01 00:00:00,1
0,04790d05-27b8-476b-a9e3-d20dd2df613d,MN,80,415,332-2137,0,0,0,105.8,110,43.9,88,189.6,87,13.1,5,0,821,2020-01-01 00:00:00,185
0,041e9efb-4e67-4c77-a370-e2c97298c31e,AL,134,415,352-2998,0,0,0,178.0,110,153.8,64,236.6,105,11.7,4,1,822,2020-01-01 00:00:00,24
0,5d082a0d-54ff-453a-b121-93ba87e1b320,PA,77,510,346-6941,0,1,24,149.4,74,123.9,72,174.3,84,10.1,6,1,823,2020-01-01 00:00:00,143
0,f63f4342-548e-42a9-8325-4f315d59ee19,DE,147,510,400-2203,0,0,0,209.4,104,132.5,78,149.4,123,11.3,3,2,824,2020-01-01 00:00:00,53
0,32eb2d4a-aa69-44d5-b57e-0f99b05d7bd2,MO,74,415,421-2955,0,0,0,172.1,105,211.7,99,182.2,105,11.6,6,1,825,2020-01-01 00:00:00,7
0,a84fe593-d824-446d-a072-e7bb113114e1,IL,138,510,331-6629,1,0,0,169.3,82,217.9,147,184.2,77,9.4,9,1,826,2020-01-01 00:00:00,33
0,58969c7a-8acf-4178-9180-cc75495be537,FL,143,415,343-6314,0,0,0,119.1,117,287.7,136,223.0,100,12.2,4,0,827,2020-01-01 00:00:00,163
0,a8df9e08-6f9c-42e0-9570-73e51d342112,HI,64,415,414-6638,0,0,0,194.2,147,173.4,87,268.7,114,5.5,2,2,828,2020-01-01 00:00:00,182
0,d82b658d-4570-4526-a703-2430217d51e5,ME,120,510,350-5883,0,0,0,198.8,56,230.1,73,119.8,81,9.9,3,2,829,2020-01-01 00:00:00,132
1,b3c32116-e3a5-4f2a-8fe8-1cda6e9a787d,CO,121,408,409-4447,1,0,0,167.7,94,93.7,121,241.3,115,13.4,1,3,830,2020-01-01 00:00:00,43
0,5030870d-0b98-45cc-b824-b91753d4635e,NH,88,415,376-4856,0,0,0,202.2,86,216.8,93,239.4,99,11.8,2,2,831,2020-01-01 00:00:00,179
1,b3e4155b-c1f9-433b-bc3c-f7dd0d83f745,SC,87,408,335-1874,0,0,0,322.5,106,204.6,93,186.2,128,9.4,4,2,832,2020-01-01 00:00:00,193
0,0f977064-878f-4b8a-b901-31fbe599f571,IN,100,510,397-6255,0,0,0,216.2,107,215.6,84,138.4,127,10.2,3,0,833,2020-01-01 00:00:00,112
0,0e4e966a-0933-47a1-ab0c-fa477e43b1eb,FL,104,415,381-5047,0,0,0,76.4,116,115.6,74,226.3,94,9.4,3,3,834,2020-01-01 00:00:00,166
0,076f1f8e-4a69-4e2a-a3fa-a682e63a949e,GA,27,510,403-6850,0,0,0,72.7,75,208.6,117,65.8,71,9.9,3,1,835,2020-01-01 00:00:00,150
0,911c6f06-e3af-40fc-a171-19a9c1a59010,IL,81,415,375-3658,0,1,31,210.4,100,225.5,97,168.7,120,9.7,4,0,836,2020-01-01 00:00:00,120
0,15f18300-b479-41fb-abbb-19526611b32c,NC,64,510,341-2603,1,1,33,127.2,93,162.9,104,247.4,109,8.1,13,0,837,2020-01-01 00:00:00,124
0,94055f22-f27f-4f58-b0db-873d8d2257d3,VT,107,510,342-5062,0,1,28,201.8,79,304.9,128,225.6,133,11.9,8,1,838,2020-01-01 00:00:00,45
0,c1ed5965-99a1-4d15-baae-fb1494396577,DC,88,415,354-1558,0,1,17,219.5,78,222.1,94,188.3,92,16.1,5,1,839,2020-01-01 00:00:00,166
0,b377fc36-f2bc-4c44-a929-5762ac327e89,VT,111,408,351-9537,0,0,0,99.3,112,270.5,136,225.3,94,9.0,6,3,840,2020-01-01 00:00:00,25
0,5c3c71b9-7b29-4d44-8439-8eb6cf4210d4,NV,77,415,401-1252,0,0,0,239.2,114,150.0,115,160.8,81,10.3,2,5,841,2020-01-01 00:00:00,81
0,428a7204-5c37-428f-a46f-166240f8dd9e,OR,67,415,366-9538,1,0,0,120.9,58,235.0,88,95.1,130,11.4,11,2,842,2020-01-01 00:00:00,180
0,7875e26f-9658-478b-b663-6b031596efae,AL,102,408,364-7622,0,0,0,224.7,81,129.4,112,167.6,109,15.8,6,1,843,2020-01-01 00:00:00,183
0,4a9a3fa4-6484-48b8-a293-1e35af000f11,ND,146,408,393-9918,0,1,19,176.6,88,162.7,66,215.5,98,14.6,6,1,844,2020-01-01 00:00:00,59
0,ac6b5672-2478-4090-baea-7716440417ce,FL,144,415,376-4484,0,1,51,283.9,98,192.0,109,196.3,85,10.0,4,1,845,2020-01-01 00:00:00,28
1,ab6c3042-44d0-47bd-8c75-d76bd2010d0f,NE,96,415,410-6791,0,0,0,180.6,92,190.9,114,295.6,125,10.3,4,1,846,2020-01-01 00:00:00,152
0,284d59f6-47b6-46ad-87f8-1de57810b210,ND,70,415,343-2392,0,1,31,125.9,101,196.4,102,252.7,75,10.3,4,1,847,2020-01-01 00:00:00,143
0,dedfba9c-e00e-4c80-b971-71df292d0234,ME,149,408,408-4323,0,0,0,237.6,79,192.4,107,207.4,111,9.1,9,0,848,2020-01-01 00:00:00,52
0,79b6833b-b36b-4514-8726-07be49d6c19b,IL,129,415,395-1718,0,0,0,198.4,91,264.7,106,111.4,101,9.2,2,2,849,2020-01-01 00:00:00,174
0,1312c26a-4645-4a14-94e9-faab613b9167,WA,166,408,354-9492,0,0,0,274.3,110,52.9,109,246.1,119,10.9,5,0,850,2020-01-01 00:00:00,133
1,bd07b250-c31b-472a-a5b5-585056993dc9,MA,136,408,367-8168,1,0,0,199.6,89,211.4,96,72.4,84,11.0,4,3,851,2020-01-01 00:00:00,83
0,2e9a0d2b-e78e-4be8-a2f8-f7945a5af588,KS,149,510,340-3500,0,0,0,217.7,91,273.5,74,226.9,99,9.6,3,3,852,2020-01-01 00:00:00,57
0,c8164417-9d00-4793-825f-87b9cbe8b1bc,RI,70,415,369-4962,0,0,0,134.7,96,235.9,90,260.2,113,7.6,6,3,853,2020-01-01 00:00:00,181
0,ba10e4f4-185e-4c0c-8cd3-068894f57139,MO,120,415,334-8967,0,1,24,212.7,73,257.5,103,227.8,119,9.7,13,2,854,2020-01-01 00:00:00,136
0,e9d21568-a134-42c8-b11d-c1a5f1fbfe8e,IA,66,510,402-2377,0,0,0,256.3,135,180.2,106,187.3,135,6.2,7,2,855,2020-01-01 00:00:00,3
0,7ddae391-3bd5-4c4e-9195-ef098d0703fb,WY,104,408,366-3917,0,0,0,183.6,133,120.7,98,215.1,112,12.7,2,1,856,2020-01-01 00:00:00,147
0,7b7d7351-228c-4bb5-943b-5eb0315cbc3c,NV,160,415,333-3531,0,0,0,176.2,90,196.0,115,263.9,95,9.2,4,1,857,2020-01-01 00:00:00,65
0,42816641-cc50-4d53-af25-ec9aec4200af,WI,129,415,333-8954,0,1,37,205.0,94,165.4,103,185.0,81,11.7,8,1,858,2020-01-01 00:00:00,158
1,77caa73a-ea12-405a-a582-93d9a861a9b7,AL,93,408,374-9203,0,0,0,267.9,114,223.0,74,262.7,90,11.3,3,3,859,2020-01-01 00:00:00,171
0,7cf645ea-f4e7-4cf5-839e-1228569ba7a2,HI,169,415,334-3289,0,0,0,179.2,111,175.2,130,228.6,92,9.9,6,2,860,2020-01-01 00:00:00,103
0,ff76290f-06fe-4910-9000-4b8c207612b7,MO,58,415,353-7822,0,0,0,149.4,145,196.5,105,209.5,108,14.9,3,1,861,2020-01-01 00:00:00,62
0,dffd0b52-3f2d-47ba-b912-760d6df34f33,CA,75,510,350-1422,0,1,38,163.6,132,146.7,113,345.8,115,13.1,3,3,862,2020-01-01 00:00:00,103
0,2aa45baf-b9ed-42f4-a703-a41cf061b4d5,MO,45,408,385-8406,0,0,0,207.6,71,152.7,94,217.8,125,12.4,13,1,863,2020-01-01 00:00:00,34
0,08420277-2016-42b8-898f-7ec77a61c949,CT,155,510,380-7277,0,0,0,165.4,108,183.7,103,80.2,108,8.9,4,3,864,2020-01-01 00:00:00,18
0,8740e532-9066-4498-b25a-4ea31e8d2060,MD,52,415,352-1798,0,0,0,209.8,114,171.3,82,154.6,119,9.9,9,4,865,2020-01-01 00:00:00,115
0,4b4af8e4-ce0c-4451-a405-eeb28d5095d3,OH,119,415,385-7922,0,1,27,220.1,128,268.2,133,146.5,80,11.1,3,0,866,2020-01-01 00:00:00,101
0,e931588e-989e-461c-b57b-8869e1d6b406,NV,86,510,353-7730,0,0,0,141.3,72,154.3,95,210.6,91,8.2,5,1,867,2020-01-01 00:00:00,125
0,4a749d09-8424-4335-aba5-d8e573df8179,MD,42,408,337-7163,0,0,0,196.5,89,241.3,123,143.2,105,4.0,7,0,868,2020-01-01 00:00:00,126
0,e29d2c7f-482f-455a-985b-a234f55198e3,NE,127,510,348-5567,1,0,0,180.9,114,209.5,118,249.9,105,7.4,4,2,869,2020-01-01 00:00:00,42
0,157eb779-b3a7-4841-897b-76295af17875,OH,123,408,420-9575,0,0,0,105.0,150,251.6,90,258.0,93,14.9,5,0,870,2020-01-01 00:00:00,113
1,ef85d589-48f6-4ad4-a360-73f85fce9abb,MA,98,510,366-3358,0,0,0,271.4,119,190.4,102,284.7,118,11.1,6,4,871,2020-01-01 00:00:00,61
0,3ec30dbe-9a1f-4499-860c-c33cb0b23189,OK,149,510,359-9972,0,1,43,206.7,79,174.6,122,241.5,80,10.9,3,1,872,2020-01-01 00:00:00,73
0,d5d74ae4-ddf5-4bfe-87c2-db0d187ab9f0,MA,160,408,387-3332,0,0,0,166.8,109,236.0,117,307.6,77,9.3,1,1,873,2020-01-01 00:00:00,37
0,b0552ff6-8869-4fe3-a67e-6913547f87de,WA,103,415,354-6960,0,0,0,204.9,107,135.2,102,208.2,106,10.4,3,5,874,2020-01-01 00:00:00,10
0,631f6464-7070-4349-91d7-d0a47232152a,HI,132,415,405-3335,0,1,15,154.6,128,245.6,106,148.6,90,9.1,4,1,875,2020-01-01 00:00:00,163
0,365dfb27-a971-4e86-9bd8-cd39be1dcc7d,CO,137,415,379-4257,0,0,0,127.0,107,323.2,75,143.9,127,7.5,2,1,876,2020-01-01 00:00:00,183
0,eeec80e1-8852-4ba5-8514-d3ec9ba801a5,FL,129,415,355-4992,1,0,0,267.4,78,204.2,85,111.7,146,5.9,4,1,877,2020-01-01 00:00:00,64
0,c12321e8-a0c6-48c8-bade-45d3cc32f010,WI,62,415,383-6373,0,0,0,281.0,66,160.6,108,77.9,74,0.0,0,1,878,2020-01-01 00:00:00,51
0,5eb3df73-0344-4953-ae52-c35ed52c1551,ID,122,510,382-7993,0,1,33,270.8,96,220.4,110,169.9,104,11.8,8,4,879,2020-01-01 00:00:00,103
0,efdcd0f5-c4b3-441e-ac48-2f2c7cc6a7cf,WY,32,408,422-5865,0,0,0,171.2,82,185.6,102,203.3,64,10.2,7,1,880,2020-01-01 00:00:00,144
0,02377578-6a2f-43cf-b67c-2225f4c9589e,GA,86,510,410-9961,0,0,0,124.1,82,202.6,120,289.6,119,6.7,8,3,881,2020-01-01 00:00:00,193
0,f43d2e56-5cbe-4b69-88bc-ff679802ed06,FL,130,415,343-9946,0,0,0,162.8,113,290.3,111,114.9,140,7.2,3,1,882,2020-01-01 00:00:00,10
0,a82259ac-69fd-4fb4-8afe-ce7bdf64720b,WY,42,408,357-7060,0,0,0,146.3,84,255.9,113,45.0,117,8.0,12,1,883,2020-01-01 00:00:00,7
0,534ee1ce-0ad4-4b67-94cd-74ee8e93b4e7,DE,73,415,355-9541,0,0,0,254.8,85,143.4,80,153.9,102,15.0,7,2,884,2020-01-01 00:00:00,115
0,e09e25ea-f774-4db6-9eb7-63cf583ce912,ME,66,408,378-4145,0,1,26,254.9,108,243.2,135,190.8,95,5.4,3,2,885,2020-01-01 00:00:00,188
0,201ce0c2-67ab-4027-b3cb-8133b3e468be,DC,103,510,386-2317,0,1,31,107.7,124,188.9,104,196.2,98,8.9,3,0,886,2020-01-01 00:00:00,179
0,44b33f0c-d7b6-4f4d-a712-46ab3caceca8,IA,128,408,335-8146,0,0,0,158.8,75,264.8,91,270.0,77,7.6,7,1,887,2020-01-01 00:00:00,165
0,e42e8d53-6866-4ff3-97c0-8fc6bc3ec9c9,CO,104,415,377-2235,0,0,0,182.9,113,239.6,85,229.8,104,5.5,4,2,888,2020-01-01 00:00:00,64
0,51128155-bef2-4703-b7dd-5c77176969cd,MN,103,415,386-9141,0,0,0,198.5,112,42.5,90,179.2,124,12.4,5,0,889,2020-01-01 00:00:00,168
0,fccfd73a-2a73-476d-a13d-71dfda69a5a2,VT,124,415,416-5623,0,0,0,178.4,72,233.6,134,179.4,91,12.0,2,0,890,2020-01-01 00:00:00,136
0,875bf6d6-8ece-43e3-b693-ee2b4de89107,AZ,87,510,327-3053,0,0,0,110.9,91,158.5,115,207.5,131,6.2,5,1,891,2020-01-01 00:00:00,172
1,71713d31-208f-4774-a436-483d8bd2186b,LA,109,415,395-6195,0,1,27,166.9,85,221.2,92,197.3,97,12.3,4,1,892,2020-01-01 00:00:00,55
0,82c4efdf-29a8-4f98-bba9-df54ff36a6cb,MO,167,415,397-8772,1,0,0,244.8,91,60.8,105,176.7,110,10.7,3,2,893,2020-01-01 00:00:00,102
1,00fe2b29-3809-40ab-a27a-24021627c348,ME,97,510,346-7656,0,0,0,120.8,96,169.8,101,194.1,63,11.9,3,4,894,2020-01-01 00:00:00,53
0,15fb03f9-1c28-4a4f-9aa2-683575997307,MD,106,415,343-2350,0,0,0,165.3,118,210.0,101,187.2,93,8.5,3,2,895,2020-01-01 00:00:00,94
0,fab1ad2a-f5d1-4957-91be-cb6920d47fd2,VT,125,415,372-4722,0,0,0,126.7,113,155.5,131,206.2,112,14.4,7,2,896,2020-01-01 00:00:00,51
0,288d2091-f4aa-4ea9-a1c1-c4d8b66eaf8a,DC,108,408,399-8615,0,1,35,215.9,106,200.6,107,195.4,107,15.5,7,0,897,2020-01-01 00:00:00,24
0,ceae5c78-55b5-483c-81f1-68576e9c1dba,WY,125,415,379-8248,0,0,0,140.1,132,209.6,126,264.1,77,8.0,2,1,898,2020-01-01 00:00:00,112
0,e79f1aae-8c22-4bf8-8066-a5ccb4ca5658,VA,89,415,414-6219,0,1,32,209.9,113,249.8,104,224.2,92,8.7,7,1,899,2020-01-01 00:00:00,135
0,9e82ee8d-f62c-4f3e-826e-2d337ed55093,VA,72,510,387-1343,1,1,29,139.8,114,138.2,91,221.0,88,5.5,6,0,900,2020-01-01 00:00:00,166
1,81e6698c-3472-4f4e-bb23-4f852eb10463,CT,23,510,370-5527,0,0,0,321.6,107,251.6,115,141.1,158,11.3,3,2,901,2020-01-01 00:00:00,115
0,a8cf9e12-7efa-42fa-b324-19772b43ce48,HI,149,510,393-8736,0,0,0,166.6,61,218.8,107,208.3,131,8.2,6,7,902,2020-01-01 00:00:00,191
0,ed312717-c4c3-44f0-a402-92bac81181e5,WI,73,415,402-7626,0,0,0,214.2,90,196.8,78,157.9,112,5.9,8,0,903,2020-01-01 00:00:00,156
1,10bf292a-a06d-4c06-8c0d-806151c274ff,MD,61,415,370-2688,0,0,0,260.0,123,210.5,127,234.7,70,9.0,3,1,904,2020-01-01 00:00:00,168
1,f0ff45ce-7abb-4b99-a2c1-e25616bdccca,WV,161,415,418-9036,0,0,0,191.9,113,70.9,87,204.8,107,13.4,4,4,905,2020-01-01 00:00:00,83
0,2c6c074c-7fdb-4fdf-b0f9-65c50da4c247,VT,73,408,417-2035,0,0,0,213.0,95,188.8,104,136.2,89,13.5,3,0,906,2020-01-01 00:00:00,180
0,29bdfde2-7bcd-441c-92e1-7123f8e4744e,UT,118,415,355-3602,0,1,24,118.1,83,109.6,72,245.5,73,16.9,2,1,907,2020-01-01 00:00:00,101
0,c56fff3e-8c55-4ea7-bd4b-85a7820ca49b,CO,23,408,393-4027,0,0,0,190.2,89,166.4,108,219.8,73,15.0,4,6,908,2020-01-01 00:00:00,105
0,15a1add2-2a02-424d-82e9-ce1118304201,NC,127,415,418-5141,0,1,25,82.2,95,163.3,109,264.9,104,5.1,6,0,909,2020-01-01 00:00:00,53
0,bd3d4c5d-e560-466e-bf6b-11eff6a60923,NJ,42,415,406-1247,0,1,32,163.8,80,177.8,123,190.4,106,8.1,5,0,910,2020-01-01 00:00:00,135
1,d78031ca-fb78-46af-a3b6-bf78647c8f4e,AR,118,415,402-3892,0,0,0,267.8,145,316.4,121,208.6,91,14.4,11,5,911,2020-01-01 00:00:00,51
0,eac2bb8d-7bd2-4c33-a1e3-9d9a96117c0a,IA,45,510,332-2965,0,0,0,159.8,91,120.4,86,163.0,93,10.6,3,2,912,2020-01-01 00:00:00,137
0,c292b47e-3fb9-422d-8793-9334e1f70a38,GA,50,408,377-1218,0,1,24,214.3,129,289.8,55,312.5,130,10.6,4,1,913,2020-01-01 00:00:00,141
1,9dbed48a-3155-4136-991f-1f4a7bac7f58,MO,179,510,355-2464,0,0,0,287.3,123,288.0,114,266.0,112,10.5,4,0,914,2020-01-01 00:00:00,79
0,cccf5df8-e1d2-4804-8ab8-60f9b8e976b9,MO,152,408,404-4611,0,0,0,101.2,122,141.6,87,198.5,124,7.5,3,2,915,2020-01-01 00:00:00,178
0,2c42ff44-2589-4ba6-9b74-c9380fa84438,WY,105,415,373-2339,0,0,0,102.8,74,281.7,125,228.1,113,13.2,5,2,916,2020-01-01 00:00:00,190
